"","CCI","CMF","CMO","DVI","MACD","MFI","OBV","MOMENTUM","RSI","FASTK","FASTD","SLOWD","TDI","WILLIAMSAD","WPR","BUY"
"2002-04-04",-157.412911688008,-0.0376349684323046,-27.0189104634917,0.415873015873016,-0.000124156717262736,51.119147501175,-25527600000,0.939941999999974,43.102700959689,0.122740985435522,0.116607616095777,0.19741867395466,88.8098130000024,-392.560917999999,0.877259014564478,0
"2002-04-05",-139.493671854563,-0.0494638118332699,-48.6284673045009,0.371428571428571,-0.122944068799424,43.3692341915494,-26637800000,-3.60998599999994,41.594909614521,0.0595040021248142,0.0958876700900635,0.135252700124278,-16.8603529999975,-403.140996999998,0.940495997875186,0
"2002-04-08",-141.939605042315,0.00032075341622375,-44.1157185033025,0.317460317460317,-0.200016908335032,36.5219368297849,-25542500000,2.56005899999991,43.1146395392585,0.217216754420626,0.133153913993654,0.115216400059832,-149.190431999997,-389.640996999998,0.782783245579374,0
"2002-04-09",-125.635061700097,-0.0552324813805279,-55.8344679287991,0.277777777777778,-0.310950143650313,36.2426730896154,-26777900000,-7.48999000000003,39.8477429401472,0.102735213675213,0.126485323406885,0.118508969163534,-283.400392999997,-400.130986999999,0.897264786324787,0
"2002-04-10",-87.2720411533373,-0.039535782587964,-24.2294155212444,0.3,-0.305299095740319,44.5601637749139,-2.533e+10,12.669922,47.1437369856632,0.417896028566116,0.245949332220652,0.168529523207064,-392.130372999997,-387.461064999998,0.582103971433884,0
"2002-04-11",-144.085216932364,-0.0630406104246945,-44.0501979207947,0.273015873015873,-0.486373810873642,44.2466482770131,-26835600000,-26.7800299999999,36.9438290765388,0.0234861895367923,0.181372477259374,0.18460237762897,-504.800295999997,-414.241094999998,0.976513810463208,0
"2002-04-12",-140.482593609902,-0.00891488712614838,-32.5727702017715,0.26984126984127,-0.571527357030976,36.8249624868704,-25553500000,7.32006899999988,40.7193264624265,0.165096701018512,0.20215963970714,0.209827149729056,-588.210451999997,-405.971074999998,0.834903298981488,0
"2002-04-15",-135.44918264059,-0.0944431031992091,-27.3150309246408,0.276984126984127,-0.692117630184275,36.7588578616917,-26673900000,-8.45996100000002,37.8952937287954,0.0570497771644522,0.0818775559065859,0.155136557624367,-740.090578999997,-418.281010999999,0.942950222835548,0
"2002-04-16",-63.327878407995,-0.0407948301105762,-7.99747219693621,0.35,-0.595589271942754,37.1138807004134,-25332600000,25.8199460000001,49.424101536274,0.52616287557265,0.249436451251872,0.177824548955199,-839.530395999998,-392.461064999998,0.47383712442735,1
"2002-04-17",-21.2839842766172,-0.0716283905604596,-15.0794373904868,0.391269841269841,-0.529491293667306,37.7709641590485,-26709500000,-2.30004899999994,48.5593346393135,0.484374131596166,0.355862261444423,0.22905875620096,-751.070312999998,-399.391118999998,0.515625868403834,0
"2002-04-18",-48.5872555496129,0.00348425464469723,-18.8580377541799,0.438095238095238,-0.483018123766454,30.7087214015724,-28068800000,-1.59997500000009,47.9310763221025,0.517447288590039,0.509328098586285,0.371542270427527,-702.360228999998,-405.411137999998,0.482552711409961,1
"2002-04-19",-19.16472011374,-0.0485884624115719,-17.6044089358683,0.526984126984127,-0.436133076013767,37.2045904972563,-26883800000,0.700072999999975,48.24659080412,0.546573462065196,0.516131627417134,0.460440662482614,-626.710203999998,-402.831059999999,0.453426537934804,0
"2002-04-22",-97.9594714435094,-0.0702204233543489,-22.4350809998747,0.581746031746032,-0.517591705330467,37.2529867049365,-28065600000,-17.3400879999999,41.533375469001,0.213487180077497,0.425835976910911,0.483765234304777,-543.530150999998,-420.171147999998,0.786512819922503,0
"2002-04-23",-145.146499352119,-0.0641476301018989,-19.6368683180636,0.521428571428571,-0.624740659808043,36.9616337624052,-29454100000,-6.86999500000002,39.2057984660907,0.0587725651683809,0.272944402437025,0.40497066892169,-488.770141999998,-430.381230999998,0.941227434831619,0
"2002-04-24",-159.482947347277,-0.109057931162482,-25.2778502380946,0.4,-0.757909040055682,36.8462085705764,-30827300000,-7.81994600000007,36.6856014692517,0.0154412804749324,0.0959003419069372,0.264893573751624,-419.740112999998,-445.701176999998,0.984558719525068,0
"2002-04-25",-181.622048069287,-0.111410293295065,-24.1517634056469,0.275396825396825,-0.86615640341835,36.1180972344212,-32344700000,-1.66003499999988,36.1542984313369,0.138408988714059,0.0708742781191242,0.146573007487695,-357.390136999998,-448.581181999998,0.861591011285942,0
"2002-04-26",-186.498912164035,-0.144716297813311,-34.4883823002521,0.111904761904762,-1.05085935222082,35.6644120859449,-33718900000,-15.160034,31.6467228919899,0.00017440483842032,0.0513415580091374,0.0727053926783996,-279.480101999998,-469.031255999998,0.99982559516158,0
"2002-04-29",-216.163027885521,-0.215441688561752,-36.0115949001293,0.0579365079365079,-1.26355595094068,28.9651693294104,-35033600000,-10.869995,28.8676008481647,0.0263758412816494,0.0549864116113764,0.0590674159132126,-196.809935999998,-482.531255999998,0.973624158718351,0
"2002-04-30",-161.968119387486,-0.150695826778339,-37.1435247660495,0.0555555555555556,-1.3340238028077,29.3673669613268,-3.3405e+10,11.4700929999999,35.3220258856487,0.193558749657876,0.0733696652593156,0.0598992116266097,-139.489866999998,-469.071172999998,0.806441250342124,0
"2002-05-01",-117.527662357389,-0.0850765733365163,-13.5743765139033,0.0698412698412698,-1.30521785516451,37.0566834825515,-31953600000,9.53991700000006,40.1835565777168,0.330744709533453,0.183559766824327,0.103971947898339,-90.3297119999982,-447.901250999998,0.669255290466547,0
"2002-05-02",-84.7574191511513,-0.102410542940093,-21.7677138020787,0.1,-1.28183434667393,44.0506804247441,-33317600000,-1.89990200000011,39.5460408240096,0.303423729745103,0.275909062978811,0.177612831687484,-48.6599129999979,-454.761235999998,0.696576270254897,0
"2002-05-03",-108.410084718577,-0.0999016682955328,-23.449816855852,0.14047619047619,-1.33043335278049,43.7508252535789,-34602100000,-11.130005,35.947999716559,0.143371978839412,0.259180139372656,0.239549656391931,5.04992400000242,-465.891240999998,0.856628021160588,0
"2002-05-06",-143.325695575019,-0.181598226300259,-63.5492584346606,0.253174603174603,-1.50624735621757,37.1471206176493,-35724700000,-20.76001,30.3933295931077,0.000249159999748243,0.149014956194755,0.228034719515407,83.7698940000025,-489.181157999998,0.999750840000252,0
"2002-05-07",-148.148176363658,-0.188213971760697,-63.8165651198255,0.285714285714286,-1.65193059962413,29.8244827485709,-37079400000,-3.18005399999993,29.6378514917679,0.00650102798319884,0.0500407222741201,0.152745272613844,123.200070000002,-498.361211999998,0.993498972016801,0
"2002-05-08",-62.8453719325255,-0.176132335589243,-22.5785782013762,0.307936507936508,-1.45773386113797,37.5175124840849,-35577400000,39.3599859999999,47.1486154368526,0.499499405115089,0.168749864366012,0.122601847611629,148.240110000002,-459.001225999998,0.500500594884911,0
"2002-05-09",-49.896133278926,-0.16629568769407,-30.1677421378757,0.316666666666667,-1.40573223551552,37.2415996473515,-36730400000,-15.839966,42.558378844527,0.315575683075952,0.273858705391413,0.164216430677182,124.709957000003,-474.841191999998,0.684424316924048,0
"2002-05-10",-97.8642685587345,-0.238074294766386,-30.4412828582434,0.267460317460317,-1.48246285094005,37.3711766588361,-37902300000,-18.0200199999999,38.0231432768839,0.0969300908986091,0.304001726363217,0.248870098706881,131.199948000002,-495.281255999998,0.903069909101391,1
"2002-05-13",-69.9139365970001,-0.173367247303476,-14.1721588280596,0.351587301587302,-1.38132939366471,43.8369171732968,-36813700000,19.5700689999999,44.8915322356209,0.430253747899158,0.280919840624573,0.286260090793068,81.6500220000023,-474.621220999998,0.569746252100842,1
"2002-05-14",12.2108011924572,-0.168245917573145,2.05786502017878,0.566666666666667,-1.11826969266465,51.4139248214806,-35399200000,22.7199700000001,51.5979305713905,0.991180882051282,0.50612157361635,0.363681046868047,99.7498750000025,-451.901250999998,0.00881911794871811,1
"2002-05-15",41.5407333687428,-0.183720802209689,-0.19930675775092,0.598412698412699,-0.945328905912068,59.4232678919511,-36819400000,-6.21008299999994,49.8135287744579,0.761895612881914,0.727776747610785,0.504939387283902,133.259762000003,-465.061284999998,0.238104387118086,1
"2002-05-16",55.5650223880738,-0.169137046083286,11.0807780690795,0.669047619047619,-0.746344680835531,66.6608131713649,-35562800000,7.160034,51.879812897483,0.891442049260016,0.881506181397737,0.705134834208291,158.609739000002,-456.001348999998,0.108557950739984,1
"2002-05-17",105.727390759135,-0.113086345438593,21.0736579141609,0.803174603174603,-0.520673169703467,73.7118934922104,-34288400000,8.35998599999994,54.2483764269495,1,0.884445887380643,0.831242938796389,192.989988000002,-446.181402999998,0,1
"2002-05-20",79.4807992770407,-0.110801082734431,7.53802468460605,0.846031746031746,-0.445949854637395,67.1755789194415,-35278200000,-14.709961,49.6202293452082,0.744751696620536,0.878731248626851,0.881561105801744,186.059934000002,-460.891363999998,0.255248303379464,1
